code,ticker,reason
8463,8463.TW,download_failed
8464,8464.TW,download_failed
8466,8466.TW,download_failed
8467,8467.TW,download_failed
8473,8473.TW,download_failed
8476,8476.TW,download_failed
8478,8478.TW,download_failed
8481,8481.TW,download_failed
8482,8482.TW,download_failed
8488,8488.TW,download_failed
8499,8499.TW,download_failed
8926,8926.TW,download_failed
8940,8940.TW,download_failed
8996,8996.TW,download_failed
9802,9802.TW,download_failed
9902,9902.TW,download_failed
9904,9904.TW,download_failed
9905,9905.TW,download_failed
9906,9906.TW,download_failed
9907,9907.TW,download_failed
9908,9908.TW,download_failed
9910,9910.TW,download_failed
9911,9911.TW,download_failed
9912,9912.TW,download_failed
9914,9914.TW,download_failed
9917,9917.TW,download_failed
9918,9918.TW,download_failed
9919,9919.TW,download_failed
9921,9921.TW,download_failed
9924,9924.TW,download_failed
9925,9925.TW,download_failed
9926,9926.TW,download_failed
9927,9927.TW,download_failed
9928,9928.TW,download_failed
9929,9929.TW,download_failed
9930,9930.TW,download_failed
9931,9931.TW,download_failed
9933,9933.TW,download_failed
9934,9934.TW,download_failed
9935,9935.TW,download_failed
9937,9937.TW,download_failed
9938,9938.TW,download_failed
9939,9939.TW,download_failed
9940,9940.TW,download_failed
9941,9941.TW,download_failed
9942,9942.TW,download_failed
9943,9943.TW,download_failed
9944,9944.TW,download_failed
9945,9945.TW,download_failed
9946,9946.TW,download_failed
9955,9955.TW,download_failed
9958,9958.TW,download_failed
2254,2254.TW,download_failed
2258,2258.TW,download_failed
2432,2432.TW,download_failed
3150,3150.TW,download_failed
4590,4590.TW,download_failed
6534,6534.TW,download_failed
6645,6645.TW,download_failed
6771,6771.TW,download_failed
6854,6854.TW,download_failed
6908,6908.TW,download_failed
6921,6921.TW,download_failed
6924,6924.TW,download_failed
6949,6949.TW,download_failed
6951,6951.TW,download_failed
6955,6955.TW,download_failed
6969,6969.TW,download_failed
6988,6988.TW,download_failed
7610,7610.TW,download_failed
7631,7631.TW,download_failed
7730,7730.TW,download_failed
7740,7740.TW,download_failed
7823,7823.TW,download_failed
8162,8162.TW,download_failed
8487,8487.TW,download_failed
50,0050.TW,download_failed
51,0051.TW,download_failed
52,0052.TW,download_failed
53,0053.TW,download_failed
55,0055.TW,download_failed
56,0056.TW,download_failed
57,0057.TW,download_failed
61,0061.TW,download_failed
9103,9103.TW,download_failed
9105,9105.TW,download_failed
9110,9110.TW,download_failed
9136,9136.TW,download_failed
1240,1240.TWO,download_failed
1259,1259.TWO,download_failed
1264,1264.TWO,download_failed
1268,1268.TWO,download_failed
1294,1294.TWO,download_failed
1295,1295.TWO,download_failed
1336,1336.TWO,download_failed
1565,1565.TWO,download_failed
1569,1569.TWO,download_failed
1570,1570.TWO,download_failed
1580,1580.TWO,download_failed
1584,1584.TWO,download_failed
1586,1586.TWO,download_failed
1591,1591.TWO,download_failed
1593,1593.TWO,download_failed
1595,1595.TWO,download_failed
1599,1599.TWO,download_failed
1742,1742.TWO,download_failed
1777,1777.TWO,download_failed
1781,1781.TWO,download_failed
1784,1784.TWO,download_failed
1785,1785.TWO,download_failed
1788,1788.TWO,download_failed
1796,1796.TWO,download_failed
1799,1799.TWO,download_failed
1813,1813.TWO,download_failed
1815,1815.TWO,download_failed
2035,2035.TWO,download_failed
2061,2061.TWO,download_failed
2063,2063.TWO,download_failed
2064,2064.TWO,download_failed
2065,2065.TWO,download_failed
2066,2066.TWO,download_failed
2067,2067.TWO,download_failed
2070,2070.TWO,download_failed
2073,2073.TWO,download_failed
2221,2221.TWO,download_failed
2230,2230.TWO,download_failed
2235,2235.TWO,download_failed
2596,2596.TWO,download_failed
2640,2640.TWO,download_failed
2641,2641.TWO,download_failed
2643,2643.TWO,download_failed
2718,2718.TWO,download_failed
2719,2719.TWO,download_failed
2724,2724.TWO,download_failed
2726,2726.TWO,download_failed
2729,2729.TWO,download_failed
2732,2732.TWO,download_failed
2734,2734.TWO,download_failed
2736,2736.TWO,download_failed
2740,2740.TWO,download_failed
2743,2743.TWO,download_failed
2745,2745.TWO,download_failed
2751,2751.TWO,download_failed
2752,2752.TWO,download_failed
2754,2754.TWO,download_failed
2755,2755.TWO,download_failed
2756,2756.TWO,download_failed
2916,2916.TWO,download_failed
2924,2924.TWO,download_failed
2926,2926.TWO,download_failed
2937,2937.TWO,download_failed
2941,2941.TWO,download_failed
2947,2947.TWO,download_failed
2948,2948.TWO,download_failed
2949,2949.TWO,download_failed
3064,3064.TWO,download_failed
3066,3066.TWO,download_failed
3067,3067.TWO,download_failed
3071,3071.TWO,download_failed
3073,3073.TWO,download_failed
3078,3078.TWO,download_failed
3081,3081.TWO,download_failed
3083,3083.TWO,download_failed
3085,3085.TWO,download_failed
3086,3086.TWO,download_failed
3088,3088.TWO,download_failed
3093,3093.TWO,download_failed
3095,3095.TWO,download_failed
3105,3105.TWO,download_failed
3114,3114.TWO,download_failed
3115,3115.TWO,download_failed
3118,3118.TWO,download_failed
3122,3122.TWO,download_failed
3128,3128.TWO,download_failed
3131,3131.TWO,download_failed
3141,3141.TWO,download_failed
3147,3147.TWO,download_failed
3152,3152.TWO,download_failed
3158,3158.TWO,download_failed
3162,3162.TWO,download_failed
3163,3163.TWO,download_failed
3169,3169.TWO,download_failed
3171,3171.TWO,download_failed
3176,3176.TWO,download_failed
3178,3178.TWO,download_failed
3188,3188.TWO,download_failed
3191,3191.TWO,download_failed
3205,3205.TWO,download_failed
3206,3206.TWO,download_failed
3207,3207.TWO,download_failed
3211,3211.TWO,download_failed
3213,3213.TWO,download_failed
3217,3217.TWO,download_failed
3218,3218.TWO,download_failed
3219,3219.TWO,download_failed
3221,3221.TWO,download_failed
3224,3224.TWO,download_failed
3226,3226.TWO,download_failed
3227,3227.TWO,download_failed
3228,3228.TWO,download_failed
3230,3230.TWO,download_failed
3232,3232.TWO,download_failed
3234,3234.TWO,download_failed
3236,3236.TWO,download_failed
3252,3252.TWO,download_failed
3259,3259.TWO,download_failed
3260,3260.TWO,download_failed
3264,3264.TWO,download_failed
3265,3265.TWO,download_failed
3268,3268.TWO,download_failed
3272,3272.TWO,download_failed
3276,3276.TWO,download_failed
3284,3284.TWO,download_failed
3285,3285.TWO,download_failed
3287,3287.TWO,download_failed
3288,3288.TWO,download_failed
3289,3289.TWO,download_failed
3290,3290.TWO,download_failed
3293,3293.TWO,download_failed
3294,3294.TWO,download_failed
3297,3297.TWO,download_failed
3303,3303.TWO,download_failed
3306,3306.TWO,download_failed
3310,3310.TWO,download_failed
3313,3313.TWO,download_failed
3317,3317.TWO,download_failed
3322,3322.TWO,download_failed
3323,3323.TWO,download_failed
3324,3324.TWO,download_failed
3325,3325.TWO,download_failed
3332,3332.TWO,download_failed
3339,3339.TWO,download_failed
3349,3349.TWO,download_failed
3354,3354.TWO,download_failed
3357,3357.TWO,download_failed
3360,3360.TWO,download_failed
3362,3362.TWO,download_failed
3363,3363.TWO,download_failed
3372,3372.TWO,download_failed
3373,3373.TWO,download_failed
3374,3374.TWO,download_failed
3379,3379.TWO,download_failed
3388,3388.TWO,download_failed
3390,3390.TWO,download_failed
3402,3402.TWO,download_failed
3426,3426.TWO,download_failed
3430,3430.TWO,download_failed
3434,3434.TWO,download_failed
3438,3438.TWO,download_failed
3441,3441.TWO,download_failed
3444,3444.TWO,download_failed
3455,3455.TWO,download_failed
3465,3465.TWO,download_failed
3466,3466.TWO,download_failed
3467,3467.TWO,download_failed
3479,3479.TWO,download_failed
3483,3483.TWO,download_failed
3484,3484.TWO,download_failed
3489,3489.TWO,download_failed
3490,3490.TWO,download_failed
3491,3491.TWO,download_failed
3492,3492.TWO,download_failed
3498,3498.TWO,download_failed
3499,3499.TWO,download_failed
3508,3508.TWO,download_failed
3511,3511.TWO,download_failed
3512,3512.TWO,download_failed
3516,3516.TWO,download_failed
3520,3520.TWO,download_failed
3521,3521.TWO,download_failed
3522,3522.TWO,download_failed
3523,3523.TWO,download_failed
3526,3526.TWO,download_failed
3527,3527.TWO,download_failed
3529,3529.TWO,download_failed
3531,3531.TWO,download_failed
3537,3537.TWO,download_failed
3540,3540.TWO,download_failed
3541,3541.TWO,download_failed
3546,3546.TWO,download_failed
3548,3548.TWO,download_failed
3551,3551.TWO,download_failed
3552,3552.TWO,download_failed
3555,3555.TWO,download_failed
3556,3556.TWO,download_failed
3558,3558.TWO,download_failed
3564,3564.TWO,download_failed
3567,3567.TWO,download_failed
3570,3570.TWO,download_failed
3577,3577.TWO,download_failed
3580,3580.TWO,download_failed
3581,3581.TWO,download_failed
3587,3587.TWO,download_failed
3594,3594.TWO,download_failed
3597,3597.TWO,download_failed
3609,3609.TWO,download_failed
3611,3611.TWO,download_failed
3615,3615.TWO,download_failed
3623,3623.TWO,download_failed
3624,3624.TWO,download_failed
3625,3625.TWO,download_failed
3628,3628.TWO,download_failed
3629,3629.TWO,download_failed
3630,3630.TWO,download_failed
3631,3631.TWO,download_failed
3632,3632.TWO,download_failed
3646,3646.TWO,download_failed
3663,3663.TWO,download_failed
3664,3664.TWO,download_failed
3666,3666.TWO,download_failed
3672,3672.TWO,download_failed
3675,3675.TWO,download_failed
3680,3680.TWO,download_failed
3684,3684.TWO,download_failed
3685,3685.TWO,download_failed
3687,3687.TWO,download_failed
3689,3689.TWO,download_failed
3691,3691.TWO,download_failed
3693,3693.TWO,download_failed
3707,3707.TWO,download_failed
3709,3709.TWO,download_failed
3710,3710.TWO,download_failed
3713,3713.TWO,download_failed
4102,4102.TWO,download_failed
4105,4105.TWO,download_failed
4107,4107.TWO,download_failed
4109,4109.TWO,download_failed
4111,4111.TWO,download_failed
4113,4113.TWO,download_failed
4114,4114.TWO,download_failed
4116,4116.TWO,download_failed
4120,4120.TWO,download_failed
4121,4121.TWO,download_failed
4123,4123.TWO,download_failed
4126,4126.TWO,download_failed
4127,4127.TWO,download_failed
4128,4128.TWO,download_failed
4129,4129.TWO,download_failed
4130,4130.TWO,download_failed
4131,4131.TWO,download_failed
4138,4138.TWO,download_failed
4139,4139.TWO,download_failed
4147,4147.TWO,download_failed
4153,4153.TWO,download_failed
4154,4154.TWO,download_failed
4157,4157.TWO,download_failed
4160,4160.TWO,download_failed
4161,4161.TWO,download_failed
4162,4162.TWO,download_failed
4163,4163.TWO,download_failed
4166,4166.TWO,download_failed
4167,4167.TWO,download_failed
4168,4168.TWO,download_failed
4171,4171.TWO,download_failed
4173,4173.TWO,download_failed
4174,4174.TWO,download_failed
4175,4175.TWO,download_failed
4183,4183.TWO,download_failed
4188,4188.TWO,download_failed
4192,4192.TWO,download_failed
4198,4198.TWO,download_failed
4205,4205.TWO,download_failed
4207,4207.TWO,download_failed
4303,4303.TWO,download_failed
4304,4304.TWO,download_failed
4305,4305.TWO,download_failed
4401,4401.TWO,download_failed
4402,4402.TWO,download_failed
4406,4406.TWO,download_failed
4413,4413.TWO,download_failed
4416,4416.TWO,download_failed
4417,4417.TWO,download_failed
4419,4419.TWO,download_failed
4420,4420.TWO,download_failed
4430,4430.TWO,download_failed
4432,4432.TWO,download_failed
4433,4433.TWO,download_failed
4442,4442.TWO,download_failed
4502,4502.TWO,download_failed
4503,4503.TWO,download_failed
4506,4506.TWO,download_failed
4510,4510.TWO,download_failed
4513,4513.TWO,download_failed
4523,4523.TWO,download_failed
4527,4527.TWO,download_failed
4528,4528.TWO,download_failed
4529,4529.TWO,download_failed
4530,4530.TWO,download_failed
4533,4533.TWO,download_failed
4534,4534.TWO,download_failed
4535,4535.TWO,download_failed
4538,4538.TWO,download_failed
4541,4541.TWO,download_failed
4542,4542.TWO,download_failed
4543,4543.TWO,download_failed
4549,4549.TWO,download_failed
4550,4550.TWO,download_failed
4554,4554.TWO,download_failed
4556,4556.TWO,download_failed
4558,4558.TWO,download_failed
4561,4561.TWO,download_failed
4563,4563.TWO,download_failed
4568,4568.TWO,download_failed
4577,4577.TWO,download_failed
4580,4580.TWO,download_failed
4584,4584.TWO,download_failed
4609,4609.TWO,download_failed
4702,4702.TWO,download_failed
4706,4706.TWO,download_failed
4707,4707.TWO,download_failed
4711,4711.TWO,download_failed
4714,4714.TWO,download_failed
4716,4716.TWO,download_failed
4721,4721.TWO,download_failed
4726,4726.TWO,download_failed
4728,4728.TWO,download_failed
4729,4729.TWO,download_failed
4735,4735.TWO,download_failed
4741,4741.TWO,download_failed
4743,4743.TWO,download_failed
4744,4744.TWO,download_failed
4745,4745.TWO,download_failed
4747,4747.TWO,download_failed
4749,4749.TWO,download_failed
4754,4754.TWO,download_failed
4760,4760.TWO,download_failed
4767,4767.TWO,download_failed
4768,4768.TWO,download_failed
4772,4772.TWO,download_failed
4804,4804.TWO,download_failed
4806,4806.TWO,download_failed
4903,4903.TWO,download_failed
4905,4905.TWO,download_failed
4907,4907.TWO,download_failed
4908,4908.TWO,download_failed
4909,4909.TWO,download_failed
4911,4911.TWO,download_failed
4923,4923.TWO,download_failed
4924,4924.TWO,download_failed
4931,4931.TWO,download_failed
4933,4933.TWO,download_failed
4939,4939.TWO,download_failed
4946,4946.TWO,download_failed
4950,4950.TWO,download_failed
4951,4951.TWO,download_failed
4953,4953.TWO,download_failed
4966,4966.TWO,download_failed
4971,4971.TWO,download_failed
4972,4972.TWO,download_failed
4973,4973.TWO,download_failed
4974,4974.TWO,download_failed
4979,4979.TWO,download_failed
4987,4987.TWO,download_failed
4991,4991.TWO,download_failed
4995,4995.TWO,download_failed
5009,5009.TWO,download_failed
5011,5011.TWO,download_failed
5013,5013.TWO,download_failed
5014,5014.TWO,download_failed
5015,5015.TWO,download_failed
5016,5016.TWO,download_failed
5201,5201.TWO,download_failed
5202,5202.TWO,download_failed
5205,5205.TWO,download_failed
5206,5206.TWO,download_failed
5209,5209.TWO,download_failed
5210,5210.TWO,download_failed
5211,5211.TWO,download_failed
5212,5212.TWO,download_failed
5213,5213.TWO,download_failed
5220,5220.TWO,download_failed
5223,5223.TWO,download_failed
5227,5227.TWO,download_failed
5228,5228.TWO,download_failed
5230,5230.TWO,download_failed
5236,5236.TWO,download_failed
5245,5245.TWO,download_failed
5251,5251.TWO,download_failed
5263,5263.TWO,download_failed
5272,5272.TWO,download_failed
5274,5274.TWO,download_failed
5276,5276.TWO,download_failed
5278,5278.TWO,download_failed
5287,5287.TWO,download_failed
5289,5289.TWO,download_failed
5291,5291.TWO,download_failed
5299,5299.TWO,download_failed
5301,5301.TWO,download_failed
5302,5302.TWO,download_failed
5309,5309.TWO,download_failed
5310,5310.TWO,download_failed
5312,5312.TWO,download_failed
5314,5314.TWO,download_failed
5315,5315.TWO,download_failed
5321,5321.TWO,download_failed
5324,5324.TWO,download_failed
5328,5328.TWO,download_failed
5340,5340.TWO,download_failed
5344,5344.TWO,download_failed
5345,5345.TWO,download_failed
5347,5347.TWO,download_failed
5348,5348.TWO,download_failed
5351,5351.TWO,download_failed
5353,5353.TWO,download_failed
5355,5355.TWO,download_failed
5356,5356.TWO,download_failed
5364,5364.TWO,download_failed
5371,5371.TWO,download_failed
5381,5381.TWO,download_failed
5386,5386.TWO,download_failed
5392,5392.TWO,download_failed
5398,5398.TWO,download_failed
5403,5403.TWO,download_failed
5410,5410.TWO,download_failed
5425,5425.TWO,download_failed
5426,5426.TWO,download_failed
5432,5432.TWO,download_failed
5438,5438.TWO,download_failed
5439,5439.TWO,download_failed
5443,5443.TWO,download_failed
5450,5450.TWO,download_failed
5452,5452.TWO,download_failed
5455,5455.TWO,download_failed
5457,5457.TWO,download_failed
5460,5460.TWO,download_failed
5464,5464.TWO,download_failed
5465,5465.TWO,download_failed
5468,5468.TWO,download_failed
5474,5474.TWO,download_failed
5475,5475.TWO,download_failed
5478,5478.TWO,download_failed
5481,5481.TWO,download_failed
5483,5483.TWO,download_failed
5487,5487.TWO,download_failed
5488,5488.TWO,download_failed
5489,5489.TWO,download_failed
5490,5490.TWO,download_failed
5493,5493.TWO,download_failed
5498,5498.TWO,download_failed
5508,5508.TWO,download_failed
5511,5511.TWO,download_failed
5512,5512.TWO,download_failed
5514,5514.TWO,download_failed
5516,5516.TWO,download_failed
5520,5520.TWO,download_failed
5523,5523.TWO,download_failed
5529,5529.TWO,download_failed
5530,5530.TWO,download_failed
5536,5536.TWO,download_failed
5543,5543.TWO,download_failed
5547,5547.TWO,download_failed
5548,5548.TWO,download_failed
5601,5601.TWO,download_failed
5603,5603.TWO,download_failed
5604,5604.TWO,download_failed
5609,5609.TWO,download_failed
5701,5701.TWO,download_failed
5703,5703.TWO,download_failed
5704,5704.TWO,download_failed
5864,5864.TWO,download_failed
5878,5878.TWO,download_failed
5902,5902.TWO,download_failed
5903,5903.TWO,download_failed
5904,5904.TWO,download_failed
5905,5905.TWO,download_failed
6015,6015.TWO,download_failed
6016,6016.TWO,download_failed
6020,6020.TWO,download_failed
6021,6021.TWO,download_failed
6023,6023.TWO,download_failed
6026,6026.TWO,download_failed
6028,6028.TWO,download_failed
6101,6101.TWO,download_failed
6103,6103.TWO,download_failed
6104,6104.TWO,download_failed
6109,6109.TWO,download_failed
6111,6111.TWO,download_failed
6113,6113.TWO,download_failed
6114,6114.TWO,download_failed
6118,6118.TWO,download_failed
6121,6121.TWO,download_failed
6122,6122.TWO,download_failed
6123,6123.TWO,download_failed
6124,6124.TWO,download_failed
6125,6125.TWO,download_failed
6126,6126.TWO,download_failed
6127,6127.TWO,download_failed
6129,6129.TWO,download_failed
6130,6130.TWO,download_failed
6134,6134.TWO,download_failed
6138,6138.TWO,download_failed
6140,6140.TWO,download_failed
6143,6143.TWO,download_failed
6144,6144.TWO,download_failed
6146,6146.TWO,download_failed
6147,6147.TWO,download_failed
6148,6148.TWO,download_failed
6150,6150.TWO,download_failed
6151,6151.TWO,download_failed
6154,6154.TWO,download_failed
6156,6156.TWO,download_failed
6158,6158.TWO,download_failed
6160,6160.TWO,download_failed
6161,6161.TWO,download_failed
6163,6163.TWO,download_failed
6167,6167.TWO,download_failed
6169,6169.TWO,download_failed
6170,6170.TWO,download_failed
6171,6171.TWO,download_failed
6173,6173.TWO,download_failed
6174,6174.TWO,download_failed
6175,6175.TWO,download_failed
6179,6179.TWO,download_failed
6180,6180.TWO,download_failed
6182,6182.TWO,download_failed
6185,6185.TWO,download_failed
6186,6186.TWO,download_failed
6187,6187.TWO,download_failed
6188,6188.TWO,download_failed
6190,6190.TWO,download_failed
6194,6194.TWO,download_failed
6195,6195.TWO,download_failed
6198,6198.TWO,download_failed
6199,6199.TWO,download_failed
6203,6203.TWO,download_failed
6204,6204.TWO,download_failed
6207,6207.TWO,download_failed
6208,6208.TWO,download_failed
6210,6210.TWO,download_failed
6212,6212.TWO,download_failed
6217,6217.TWO,download_failed
6218,6218.TWO,download_failed
6219,6219.TWO,download_failed
6220,6220.TWO,download_failed
6221,6221.TWO,download_failed
6222,6222.TWO,download_failed
6223,6223.TWO,download_failed
6227,6227.TWO,download_failed
6228,6228.TWO,download_failed
6229,6229.TWO,download_failed
6231,6231.TWO,download_failed
6233,6233.TWO,download_failed
6234,6234.TWO,download_failed
6236,6236.TWO,download_failed
6237,6237.TWO,download_failed
6240,6240.TWO,download_failed
6241,6241.TWO,download_failed
6242,6242.TWO,download_failed
6244,6244.TWO,download_failed
6245,6245.TWO,download_failed
6246,6246.TWO,download_failed
6248,6248.TWO,download_failed
6259,6259.TWO,download_failed
6261,6261.TWO,download_failed
6263,6263.TWO,download_failed
6264,6264.TWO,download_failed
6265,6265.TWO,download_failed
6266,6266.TWO,download_failed
6270,6270.TWO,download_failed
6274,6274.TWO,download_failed
6275,6275.TWO,download_failed
6276,6276.TWO,download_failed
6279,6279.TWO,download_failed
6284,6284.TWO,download_failed
6290,6290.TWO,download_failed
6291,6291.TWO,download_failed
6292,6292.TWO,download_failed
6294,6294.TWO,download_failed
6411,6411.TWO,download_failed
6417,6417.TWO,download_failed
6418,6418.TWO,download_failed
6419,6419.TWO,download_failed
6423,6423.TWO,download_failed
6425,6425.TWO,download_failed
6432,6432.TWO,download_failed
6435,6435.TWO,download_failed
6441,6441.TWO,download_failed
6461,6461.TWO,download_failed
6462,6462.TWO,download_failed
6465,6465.TWO,download_failed
6469,6469.TWO,download_failed
6470,6470.TWO,download_failed
6474,6474.TWO,download_failed
6482,6482.TWO,download_failed
6485,6485.TWO,download_failed
6486,6486.TWO,download_failed
6488,6488.TWO,download_failed
6492,6492.TWO,download_failed
6494,6494.TWO,download_failed
6496,6496.TWO,download_failed
6498,6498.TWO,download_failed
6499,6499.TWO,download_failed
6506,6506.TWO,download_failed
6508,6508.TWO,download_failed
6509,6509.TWO,download_failed
6510,6510.TWO,download_failed
6512,6512.TWO,download_failed
6516,6516.TWO,download_failed
6517,6517.TWO,download_failed
6523,6523.TWO,download_failed
6527,6527.TWO,download_failed
6530,6530.TWO,download_failed
6532,6532.TWO,download_failed
6535,6535.TWO,download_failed
6538,6538.TWO,download_failed
6542,6542.TWO,download_failed
6546,6546.TWO,download_failed
6547,6547.TWO,download_failed
6548,6548.TWO,download_failed
6556,6556.TWO,download_failed
6560,6560.TWO,download_failed
6561,6561.TWO,download_failed
6568,6568.TWO,download_failed
6569,6569.TWO,download_failed
6570,6570.TWO,download_failed
6574,6574.TWO,download_failed
6576,6576.TWO,download_failed
6577,6577.TWO,download_failed
6578,6578.TWO,download_failed
6584,6584.TWO,download_failed
6588,6588.TWO,download_failed
6590,6590.TWO,download_failed
6593,6593.TWO,download_failed
6596,6596.TWO,download_failed
6597,6597.TWO,download_failed
6603,6603.TWO,download_failed
6609,6609.TWO,download_failed
6612,6612.TWO,download_failed
6613,6613.TWO,download_failed
6615,6615.TWO,download_failed
6616,6616.TWO,download_failed
6617,6617.TWO,download_failed
6620,6620.TWO,download_failed
6624,6624.TWO,download_failed
6629,6629.TWO,download_failed
6637,6637.TWO,download_failed
6640,6640.TWO,download_failed
6642,6642.TWO,download_failed
6643,6643.TWO,download_failed
6649,6649.TWO,download_failed
6651,6651.TWO,download_failed
6654,6654.TWO,download_failed
6661,6661.TWO,download_failed
6662,6662.TWO,download_failed
6664,6664.TWO,download_failed
6667,6667.TWO,download_failed
6679,6679.TWO,download_failed
6680,6680.TWO,download_failed
6683,6683.TWO,download_failed
6684,6684.TWO,download_failed
6690,6690.TWO,download_failed
6692,6692.TWO,download_failed
6693,6693.TWO,download_failed
6697,6697.TWO,download_failed
6703,6703.TWO,download_failed
6708,6708.TWO,download_failed
6712,6712.TWO,download_failed
6716,6716.TWO,download_failed
6720,6720.TWO,download_failed
6721,6721.TWO,download_failed
6725,6725.TWO,download_failed
6727,6727.TWO,download_failed
6728,6728.TWO,download_failed
6730,6730.TWO,download_failed
6732,6732.TWO,download_failed
6733,6733.TWO,download_failed
6735,6735.TWO,download_failed
6739,6739.TWO,download_failed
6741,6741.TWO,download_failed
6751,6751.TWO,download_failed
6752,6752.TWO,download_failed
6761,6761.TWO,download_failed
6762,6762.TWO,download_failed
6763,6763.TWO,download_failed
6767,6767.TWO,download_failed
6785,6785.TWO,download_failed
6788,6788.TWO,download_failed
6791,6791.TWO,download_failed
6803,6803.TWO,download_failed
6804,6804.TWO,download_failed
6811,6811.TWO,download_failed
6821,6821.TWO,download_failed
6823,6823.TWO,download_failed
6829,6829.TWO,download_failed
6840,6840.TWO,download_failed
6841,6841.TWO,download_failed
6843,6843.TWO,download_failed
6844,6844.TWO,download_failed
6846,6846.TWO,download_failed
6855,6855.TWO,download_failed
6856,6856.TWO,download_failed
6859,6859.TWO,download_failed
6865,6865.TWO,download_failed
6870,6870.TWO,download_failed
6872,6872.TWO,download_failed
6874,6874.TWO,download_failed
6875,6875.TWO,download_failed
6877,6877.TWO,download_failed
6881,6881.TWO,download_failed
6884,6884.TWO,download_failed
6894,6894.TWO,download_failed
6895,6895.TWO,download_failed
6899,6899.TWO,download_failed
6903,6903.TWO,download_failed
6904,6904.TWO,download_failed
6907,6907.TWO,download_failed
6910,6910.TWO,download_failed
6913,6913.TWO,download_failed
6922,6922.TWO,download_failed
6925,6925.TWO,download_failed
6929,6929.TWO,download_failed
6953,6953.TWO,download_failed
6961,6961.TWO,download_failed
6967,6967.TWO,download_failed
6968,6968.TWO,download_failed
6971,6971.TWO,download_failed
6982,6982.TWO,download_failed
6996,6996.TWO,download_failed
6997,6997.TWO,download_failed
7402,7402.TWO,download_failed
7547,7547.TWO,download_failed
7556,7556.TWO,download_failed
7584,7584.TWO,download_failed
7642,7642.TWO,download_failed
7703,7703.TWO,download_failed
7704,7704.TWO,download_failed
7708,7708.TWO,download_failed
7709,7709.TWO,download_failed
7712,7712.TWO,download_failed
7713,7713.TWO,download_failed
7714,7714.TWO,download_failed
7715,7715.TWO,download_failed
7716,7716.TWO,download_failed
7717,7717.TWO,download_failed
7718,7718.TWO,download_failed
7723,7723.TWO,download_failed
7728,7728.TWO,download_failed
7734,7734.TWO,download_failed
7738,7738.TWO,download_failed
7743,7743.TWO,download_failed
7744,7744.TWO,download_failed
7747,7747.TWO,download_failed
7751,7751.TWO,download_failed
7753,7753.TWO,download_failed
7757,7757.TWO,download_failed
7767,7767.TWO,download_failed
7770,7770.TWO,download_failed
7777,7777.TWO,download_failed
7782,7782.TWO,download_failed
7792,7792.TWO,download_failed
7794,7794.TWO,download_failed
7805,7805.TWO,download_failed
7810,7810.TWO,download_failed
7811,7811.TWO,download_failed
8024,8024.TWO,download_failed
8027,8027.TWO,download_failed
8032,8032.TWO,download_failed
8034,8034.TWO,download_failed
8038,8038.TWO,download_failed
8040,8040.TWO,download_failed
8042,8042.TWO,download_failed
8043,8043.TWO,download_failed
8044,8044.TWO,download_failed
8047,8047.TWO,download_failed
8048,8048.TWO,download_failed
8049,8049.TWO,download_failed
8050,8050.TWO,download_failed
8054,8054.TWO,download_failed
8059,8059.TWO,download_failed
8064,8064.TWO,download_failed
8066,8066.TWO,download_failed
8067,8067.TWO,download_failed
8068,8068.TWO,download_failed
8069,8069.TWO,download_failed
8071,8071.TWO,download_failed
8074,8074.TWO,download_failed
8076,8076.TWO,download_failed
8077,8077.TWO,download_failed
8080,8080.TWO,download_failed
8083,8083.TWO,download_failed
8084,8084.TWO,download_failed
8085,8085.TWO,download_failed
8086,8086.TWO,download_failed
8087,8087.TWO,download_failed
8088,8088.TWO,download_failed
8089,8089.TWO,download_failed
8091,8091.TWO,download_failed
8092,8092.TWO,download_failed
8093,8093.TWO,download_failed
8096,8096.TWO,download_failed
8097,8097.TWO,download_failed
8099,8099.TWO,download_failed
8102,8102.TWO,download_failed
8107,8107.TWO,download_failed
8109,8109.TWO,download_failed
8111,8111.TWO,download_failed
8121,8121.TWO,download_failed
8147,8147.TWO,download_failed
8155,8155.TWO,download_failed
8171,8171.TWO,download_failed
8176,8176.TWO,download_failed
8182,8182.TWO,download_failed
8183,8183.TWO,download_failed
8227,8227.TWO,download_failed
8234,8234.TWO,download_failed
8240,8240.TWO,download_failed
8255,8255.TWO,download_failed
8272,8272.TWO,download_failed
8277,8277.TWO,download_failed
8279,8279.TWO,download_failed
8284,8284.TWO,download_failed
8289,8289.TWO,download_failed
8291,8291.TWO,download_failed
8299,8299.TWO,download_failed
8342,8342.TWO,download_failed
8349,8349.TWO,download_failed
8354,8354.TWO,download_failed
8358,8358.TWO,download_failed
8383,8383.TWO,download_failed
8390,8390.TWO,download_failed
8401,8401.TWO,download_failed
8403,8403.TWO,download_failed
8409,8409.TWO,download_failed
8410,8410.TWO,download_failed
8415,8415.TWO,download_failed
8416,8416.TWO,download_failed
8421,8421.TWO,download_failed
8423,8423.TWO,download_failed
8424,8424.TWO,download_failed
8426,8426.TWO,download_failed
8431,8431.TWO,download_failed
8432,8432.TWO,download_failed
8433,8433.TWO,download_failed
8435,8435.TWO,download_failed
8436,8436.TWO,download_failed
8437,8437.TWO,download_failed
8440,8440.TWO,download_failed
8444,8444.TWO,download_failed
8446,8446.TWO,download_failed
