code,name,market,industry,ticker
3176,基亞,TPEX,Other,3176.TWO
3178,公準,TPEX,Semiconductor,3178.TWO
3188,鑫龍騰,TPEX,建材營造業,3188.TWO
3191,雲嘉南,TPEX,Electronics,3191.TWO
3205,佰研,TPEX,Other,3205.TWO
3206,志豐,TPEX,Electronics,3206.TWO
3207,耀勝,TPEX,Electronics,3207.TWO
3211,順達,TPEX,Computer,3211.TWO
3213,茂訊,TPEX,Computer,3213.TWO
3217,優群,TPEX,Electronics,3217.TWO
3218,大學光,TPEX,Other,3218.TWO
3219,倚強科,TPEX,Electronics,3219.TWO
3221,台嘉碩,TPEX,Communication,3221.TWO
3224,三顧,TPEX,Electronics,3224.TWO
3226,龍鋒,TPEX,Other,3226.TWO
3227,原相,TPEX,Semiconductor,3227.TWO
3228,金麗科,TPEX,Semiconductor,3228.TWO
3230,錦明,TPEX,Electronics,3230.TWO
3232,昱捷,TPEX,Electronics,3232.TWO
3234,光環,TPEX,Communication,3234.TWO
3236,千如,TPEX,Electronics,3236.TWO
3252,海灣,TPEX,觀光餐旅,3252.TWO
3259,鑫創,TPEX,Semiconductor,3259.TWO
3260,威剛,TPEX,Semiconductor,3260.TWO
3264,欣銓,TPEX,Semiconductor,3264.TWO
3265,台星科,TPEX,Semiconductor,3265.TWO
3268,海德威,TPEX,Semiconductor,3268.TWO
3272,東碩,TPEX,Computer,3272.TWO
3276,宇環,TPEX,Electronics,3276.TWO
3284,太普高,TPEX,其他業,3284.TWO
3285,微端,TPEX,Electronics,3285.TWO
3287,廣寰科,TPEX,Computer,3287.TWO
3288,點晶,TPEX,Electronics,3288.TWO
3289,宜特,TPEX,Electronics,3289.TWO
3290,東浦,TPEX,Electronics,3290.TWO
3293,鈊象,TPEX,Other,3293.TWO
3294,英濟,TPEX,Electronics,3294.TWO
3297,杭特,TPEX,Electronics,3297.TWO
3303,岱稜,TPEX,Electronics,3303.TWO
3306,鼎天,TPEX,Communication,3306.TWO
3310,佳穎,TPEX,Electronics,3310.TWO
3313,斐成,TPEX,其他業,3313.TWO
3317,尼克森,TPEX,Semiconductor,3317.TWO
3322,建舜電,TPEX,Electronics,3322.TWO
3323,加百裕,TPEX,Computer,3323.TWO
3324,雙鴻,TPEX,Electronics,3324.TWO
3325,旭品,TPEX,Computer,3325.TWO
3332,幸康,TPEX,Electronics,3332.TWO
3339,泰谷,TPEX,Electronics,3339.TWO
3349,寶德,TPEX,Computer,3349.TWO
3354,律勝,TPEX,Electronics,3354.TWO
3357,臺慶科,TPEX,Electronics,3357.TWO
3360,尚立,TPEX,Electronics,3360.TWO
3362,先進光,TPEX,Electronics,3362.TWO
3363,上詮,TPEX,Communication,3363.TWO
3372,典範,TPEX,Semiconductor,3372.TWO
3373,熱映,TPEX,Electronics,3373.TWO
3374,精材,TPEX,Semiconductor,3374.TWO
3379,彬台,TPEX,Other,3379.TWO
3388,崇越電,TPEX,Electronics,3388.TWO
3390,旭軟,TPEX,Electronics,3390.TWO
3402,漢科,TPEX,Electronics,3402.TWO
3426,台興,TPEX,Other,3426.TWO
3430,奇鈦科,TPEX,化學工業,3430.TWO
3434,哲固,TPEX,Electronics,3434.TWO
3438,類比科,TPEX,Semiconductor,3438.TWO
3441,聯一光,TPEX,Electronics,3441.TWO
3444,利機,TPEX,Electronics,3444.TWO
3455,由田,TPEX,Electronics,3455.TWO
3465,進泰電子,TPEX,Electronics,3465.TWO
3466,德晉,TPEX,Communication,3466.TWO
3467,台灣精材,TPEX,Semiconductor,3467.TWO
3479,安勤,TPEX,Computer,3479.TWO
3483,力致,TPEX,Computer,3483.TWO
3484,崧騰,TPEX,Electronics,3484.TWO
3489,森寶,TPEX,建材營造業,3489.TWO
3490,單井,TPEX,Electronics,3490.TWO
3491,昇達科,TPEX,Communication,3491.TWO
3492,長盛,TPEX,Electronics,3492.TWO
3498,陽程,TPEX,Electronics,3498.TWO
3499,環天科,TPEX,Communication,3499.TWO
3508,位速,TPEX,Electronics,3508.TWO
3511,矽瑪,TPEX,Electronics,3511.TWO
3512,皇龍,TPEX,建材營造業,3512.TWO
3516,亞帝歐,TPEX,Electronics,3516.TWO
3520,華盈,TPEX,Electronics,3520.TWO
3521,台鋼建設,TPEX,建材營造業,3521.TWO
3522,御嵿,TPEX,觀光餐旅,3522.TWO
3523,迎輝,TPEX,Electronics,3523.TWO
3526,凡甲,TPEX,Electronics,3526.TWO
3527,聚積,TPEX,Semiconductor,3527.TWO
3529,力旺,TPEX,Semiconductor,3529.TWO
3531,先益,TPEX,Electronics,3531.TWO
3537,堡達,TPEX,Electronics,3537.TWO
3540,曜越,TPEX,Computer,3540.TWO
3541,西柏,TPEX,Electronics,3541.TWO
3546,宇峻,TPEX,Other,3546.TWO
3548,兆利,TPEX,Electronics,3548.TWO
3551,世禾,TPEX,Other,3551.TWO
3552,同致,TPEX,Electronics,3552.TWO
3555,博士旺,TPEX,Semiconductor,3555.TWO
3556,禾瑞亞,TPEX,Semiconductor,3556.TWO
3558,神準,TPEX,Communication,3558.TWO
3564,其陽,TPEX,Communication,3564.TWO
3567,逸昌,TPEX,Semiconductor,3567.TWO
3570,大塚,TPEX,資訊服務業,3570.TWO
3577,泓格,TPEX,Computer,3577.TWO
3580,友威科,TPEX,Electronics,3580.TWO
3581,博磊,TPEX,Semiconductor,3581.TWO
3587,閎康,TPEX,Electronics,3587.TWO
3594,磐儀,TPEX,Computer,3594.TWO
3597,映興,TPEX,Electronics,3597.TWO
3609,三一東林,TPEX,Electronics,3609.TWO
3611,鼎翰,TPEX,Computer,3611.TWO
3615,安可,TPEX,Electronics,3615.TWO
3623,富晶通,TPEX,Electronics,3623.TWO
3624,光頡,TPEX,Electronics,3624.TWO
3625,西勝,TPEX,Computer,3625.TWO
3628,盈正,TPEX,Electronics,3628.TWO
3629,地心引力,TPEX,Other,3629.TWO
3630,新鉅科,TPEX,Electronics,3630.TWO
3631,晟楠,TPEX,Electronics,3631.TWO
3632,研勤,TPEX,Communication,3632.TWO
3646,艾恩特,TPEX,Electronics,3646.TWO
3663,鑫科,TPEX,Electronics,3663.TWO
3664,安瑞-KY,TPEX,Communication,3664.TWO
3666,光耀,TPEX,Electronics,3666.TWO
3672,康聯訊,TPEX,Communication,3672.TWO
3675,德微,TPEX,Semiconductor,3675.TWO
3680,家登,TPEX,Semiconductor,3680.TWO
3684,榮昌,TPEX,Communication,3684.TWO
3685,元創精密,TPEX,Other,3685.TWO
3687,歐買尬,TPEX,AI Server,3687.TWO
3689,湧德,TPEX,Electronics,3689.TWO
3691,碩禾,TPEX,Electronics,3691.TWO
3693,營邦,TPEX,Computer,3693.TWO
3707,漢磊,TPEX,Semiconductor,3707.TWO
3709,鑫聯大投控,TPEX,Computer,3709.TWO
3710,連展投控,TPEX,Electronics,3710.TWO
3713,新晶投控,TPEX,Other,3713.TWO
4102,永日,TPEX,Other,4102.TWO
4105,東洋,TPEX,Other,4105.TWO
4107,邦特,TPEX,Other,4107.TWO
4109,加捷生醫,TPEX,Other,4109.TWO
4111,濟生,TPEX,Other,4111.TWO
4113,聯上,TPEX,建材營造業,4113.TWO
4114,健喬,TPEX,Other,4114.TWO
4116,明基醫,TPEX,Other,4116.TWO
4120,友華,TPEX,Other,4120.TWO
4121,優盛,TPEX,Other,4121.TWO
4123,晟德,TPEX,Other,4123.TWO
4126,太醫,TPEX,Other,4126.TWO
4127,天良,TPEX,Other,4127.TWO
4128,中天,TPEX,Other,4128.TWO
4129,聯合,TPEX,Other,4129.TWO
4130,健亞,TPEX,Other,4130.TWO
4131,浩泰,TPEX,Other,4131.TWO
4138,曜亞,TPEX,Other,4138.TWO
4139,馬光-KY,TPEX,Other,4139.TWO
4147,中裕,TPEX,Other,4147.TWO
4153,鈺緯,TPEX,Other,4153.TWO
4154,樂威科-KY,TPEX,其他業,4154.TWO
4157,太景*-KY,TPEX,Other,4157.TWO
4160,訊聯基因,TPEX,Other,4160.TWO
4161,聿新科,TPEX,Other,4161.TWO
4162,智擎,TPEX,Other,4162.TWO
4163,鐿鈦,TPEX,Other,4163.TWO
4166,友霖,TPEX,Other,4166.TWO
4167,松瑞藥,TPEX,Other,4167.TWO
4168,醣聯,TPEX,Other,4168.TWO
4171,瑞基,TPEX,農業科技業,4171.TWO
4173,久裕,TPEX,Other,4173.TWO
4174,浩鼎,TPEX,Other,4174.TWO
4175,杏一,TPEX,Other,4175.TWO
4183,福永生技,TPEX,Other,4183.TWO
4188,安克,TPEX,Other,4188.TWO
4192,杏國,TPEX,Other,4192.TWO
4198,欣大健康,TPEX,Other,4198.TWO
4205,中華食,TPEX,Other,4205.TWO
4207,環泰,TPEX,Other,4207.TWO
4303,信立,TPEX,Other,4303.TWO
4304,勝昱,TPEX,Other,4304.TWO
4305,世坤,TPEX,Other,4305.TWO
4401,東隆興,TPEX,紡織纖維,4401.TWO
4402,郡都開發,TPEX,紡織纖維,4402.TWO
4406,新昕纖,TPEX,紡織纖維,4406.TWO
4413,飛寶企業,TPEX,紡織纖維,4413.TWO
4416,三圓,TPEX,建材營造業,4416.TWO
4417,金洲,TPEX,紡織纖維,4417.TWO
4419,皇家美食,TPEX,觀光餐旅,4419.TWO
4420,光明,TPEX,紡織纖維,4420.TWO
4430,耀億,TPEX,其他業,4430.TWO
4432,銘旺實,TPEX,紡織纖維,4432.TWO
4433,興采,TPEX,紡織纖維,4433.TWO
4442,竣邦-KY,TPEX,紡織纖維,4442.TWO
4502,健信,TPEX,Other,4502.TWO
4503,金雨,TPEX,Other,4503.TWO
4506,崇友,TPEX,Other,4506.TWO
4510,高鋒,TPEX,Other,4510.TWO
4513,福裕,TPEX,Other,4513.TWO
4523,永彰,TPEX,Other,4523.TWO
4527,方土霖,TPEX,Other,4527.TWO
4528,江興鍛,TPEX,Other,4528.TWO
4529,淳紳,TPEX,其他業,4529.TWO
4530,宏易,TPEX,觀光餐旅,4530.TWO
4533,協易機,TPEX,Other,4533.TWO
4534,慶騰,TPEX,Other,4534.TWO
4535,至興,TPEX,Other,4535.TWO
4538,大詠城,TPEX,Other,4538.TWO
4541,晟田,TPEX,其他業,4541.TWO
4542,科嶠,TPEX,Electronics,4542.TWO
4543,萬在,TPEX,Other,4543.TWO
4549,桓達,TPEX,Other,4549.TWO
4550,長佳,TPEX,Other,4550.TWO
4554,橙的,TPEX,Electronics,4554.TWO
4556,旭然,TPEX,其他業,4556.TWO
4558,寶緯,TPEX,Other,4558.TWO
4561,健椿,TPEX,Other,4561.TWO
4563,百德,TPEX,Other,4563.TWO
4568,科際精密,TPEX,Other,4568.TWO
4577,達航科技,TPEX,Electronics,4577.TWO
4580,捷流閥業,TPEX,Other,4580.TWO
4584,君帆,TPEX,Other,4584.TWO
4609,唐鋒,TPEX,Other,4609.TWO
4702,中美實,TPEX,Other,4702.TWO
4706,大恭,TPEX,化學工業,4706.TWO
4707,磐亞,TPEX,化學工業,4707.TWO
4711,永純,TPEX,化學工業,4711.TWO
4714,永捷,TPEX,化學工業,4714.TWO
4716,大立,TPEX,化學工業,4716.TWO
4721,美琪瑪,TPEX,化學工業,4721.TWO
4726,永昕,TPEX,Other,4726.TWO
4728,雙美,TPEX,Other,4728.TWO
4729,熒茂,TPEX,Electronics,4729.TWO
4735,豪展,TPEX,Other,4735.TWO
4741,泓瀚,TPEX,化學工業,4741.TWO
4743,合一,TPEX,Other,4743.TWO
4744,皇將,TPEX,Other,4744.TWO
4745,合富-KY,TPEX,Other,4745.TWO
4747,強生,TPEX,Other,4747.TWO
4749,新應材,TPEX,Semiconductor,4749.TWO
4754,國碳科,TPEX,化學工業,4754.TWO
4760,勤凱,TPEX,Electronics,4760.TWO
4767,誠泰科技,TPEX,化學工業,4767.TWO
4768,晶呈科技,TPEX,化學工業,4768.TWO
4772,台特化,TPEX,化學工業,4772.TWO
4804,大略-KY,TPEX,觀光餐旅,4804.TWO
4806,桂田文創,TPEX,Other,4806.TWO
4903,聯光通,TPEX,Communication,4903.TWO
4905,台聯電,TPEX,Communication,4905.TWO
4907,富宇,TPEX,建材營造業,4907.TWO
4908,前鼎,TPEX,Communication,4908.TWO
4909,新復興,TPEX,Communication,4909.TWO
4911,德英,TPEX,Other,4911.TWO
4923,力士,TPEX,Semiconductor,4923.TWO
4924,欣厚-KY,TPEX,Computer,4924.TWO
4931,新盛力,TPEX,Computer,4931.TWO
4933,友輝,TPEX,Electronics,4933.TWO
4939,亞電,TPEX,Electronics,4939.TWO
4946,辣椒,TPEX,Other,4946.TWO
4950,金耘國際,TPEX,Other,4950.TWO
4951,精拓科,TPEX,Semiconductor,4951.TWO
4953,緯軟,TPEX,資訊服務業,4953.TWO
4966,譜瑞-KY,TPEX,Semiconductor,4966.TWO
4971,IET-KY,TPEX,Semiconductor,4971.TWO
4972,湯石照明,TPEX,Electronics,4972.TWO
4973,廣穎,TPEX,Semiconductor,4973.TWO
4974,亞泰,TPEX,Electronics,4974.TWO
4979,華星光,TPEX,Communication,4979.TWO
4987,科誠,TPEX,Computer,4987.TWO
4991,環宇-KY,TPEX,Semiconductor,4991.TWO
4995,晶達,TPEX,Electronics,4995.TWO
5009,榮剛,TPEX,Other,5009.TWO
5011,久陽,TPEX,Other,5011.TWO
5013,強新,TPEX,Other,5013.TWO
5014,建錩,TPEX,Other,5014.TWO
5015,華祺,TPEX,Other,5015.TWO
5016,松和,TPEX,Other,5016.TWO
5201,凱衛,TPEX,資訊服務業,5201.TWO
5202,力新,TPEX,資訊服務業,5202.TWO
5205,中茂,TPEX,Other,5205.TWO
5206,坤悅,TPEX,建材營造業,5206.TWO
5209,新鼎,TPEX,其他業,5209.TWO
5210,寶碩,TPEX,資訊服務業,5210.TWO
5211,蒙恬,TPEX,資訊服務業,5211.TWO
5212,凌網,TPEX,資訊服務業,5212.TWO
5213,亞昕,TPEX,建材營造業,5213.TWO
5220,萬達光電,TPEX,Electronics,5220.TWO
5223,安力-KY,TPEX,Computer,5223.TWO
5227,立凱-KY,TPEX,Electronics,5227.TWO
5228,鈺鎧,TPEX,Electronics,5228.TWO
5230,雷笛克光學,TPEX,Electronics,5230.TWO
5236,凌陽創新,TPEX,Semiconductor,5236.TWO
5245,智晶,TPEX,Electronics,5245.TWO
5251,天鉞電,TPEX,Electronics,5251.TWO
5263,智崴,TPEX,Other,5263.TWO
5272,笙科,TPEX,Semiconductor,5272.TWO
5274,信驊,TPEX,Semiconductor,5274.TWO
5276,達輝-KY,TPEX,其他業,5276.TWO
5278,尚凡*,TPEX,AI Server,5278.TWO
5287,數字,TPEX,AI Server,5287.TWO
5289,宜鼎,TPEX,Computer,5289.TWO
5291,邑昇,TPEX,Electronics,5291.TWO
5299,杰力,TPEX,Semiconductor,5299.TWO
5301,寶得利,TPEX,觀光餐旅,5301.TWO
5302,太欣,TPEX,Semiconductor,5302.TWO
5309,系統電,TPEX,Electronics,5309.TWO
5310,天剛,TPEX,資訊服務業,5310.TWO
5312,寶島科,TPEX,Other,5312.TWO
5314,世紀*,TPEX,其他業,5314.TWO
5315,光聯,TPEX,Electronics,5315.TWO
5321,美而快,TPEX,AI Server,5321.TWO
5324,士開,TPEX,建材營造業,5324.TWO
5328,華容,TPEX,Electronics,5328.TWO
5340,建榮,TPEX,Electronics,5340.TWO
5344,立衛,TPEX,Semiconductor,5344.TWO
5345,馥鴻,TPEX,其他業,5345.TWO
5347,世界,TPEX,Semiconductor,5347.TWO
5348,正能量智能,TPEX,Other,5348.TWO
5351,鈺創,TPEX,Semiconductor,5351.TWO
5353,台林,TPEX,Communication,5353.TWO
5355,佳總,TPEX,Electronics,5355.TWO
5356,協益,TPEX,Computer,5356.TWO
5364,力麗店,TPEX,觀光餐旅,5364.TWO
5371,中光電,TPEX,Electronics,5371.TWO
5381,光譜,TPEX,Electronics,5381.TWO
5386,青雲,TPEX,Computer,5386.TWO
5392,能率,TPEX,Electronics,5392.TWO
5398,慕康生醫,TPEX,其他業,5398.TWO
5403,中菲,TPEX,資訊服務業,5403.TWO
5410,國眾,TPEX,資訊服務業,5410.TWO
5425,台半,TPEX,Semiconductor,5425.TWO
5426,振發,TPEX,Computer,5426.TWO
5432,新門,TPEX,Other,5432.TWO
5438,東友,TPEX,Computer,5438.TWO
5439,高技,TPEX,Electronics,5439.TWO
5443,均豪,TPEX,Semiconductor,5443.TWO
5450,南良,TPEX,其他業,5450.TWO
5452,佶優,TPEX,Electronics,5452.TWO
5455,昇益,TPEX,建材營造業,5455.TWO
5457,宣德,TPEX,Electronics,5457.TWO
5460,同協,TPEX,Electronics,5460.TWO
5464,霖宏,TPEX,Electronics,5464.TWO
5465,富驊,TPEX,Computer,5465.TWO
5468,凱鈺,TPEX,Semiconductor,5468.TWO
5474,聰泰,TPEX,Computer,5474.TWO
5475,德宏,TPEX,Electronics,5475.TWO
5478,智冠,TPEX,Other,5478.TWO
5481,新華,TPEX,其他業,5481.TWO
5483,中美晶,TPEX,Semiconductor,5483.TWO
5487,通泰,TPEX,Semiconductor,5487.TWO
5488,松普,TPEX,Electronics,5488.TWO
5489,彩富,TPEX,Electronics,5489.TWO
5490,同亨,TPEX,Computer,5490.TWO
5493,三聯,TPEX,Electronics,5493.TWO
5498,凱崴,TPEX,Electronics,5498.TWO
5508,永信建,TPEX,建材營造業,5508.TWO
5511,德昌,TPEX,建材營造業,5511.TWO
5512,力麒,TPEX,建材營造業,5512.TWO
5514,三豐,TPEX,建材營造業,5514.TWO
5516,雙喜,TPEX,建材營造業,5516.TWO
5520,力泰,TPEX,建材營造業,5520.TWO
5523,豐謙,TPEX,建材營造業,5523.TWO
5529,鉅陞,TPEX,建材營造業,5529.TWO
5530,龍巖,TPEX,其他業,5530.TWO
5536,聖暉*,TPEX,Electronics,5536.TWO
5543,桓鼎-KY,TPEX,建材營造業,5543.TWO
5547,久舜,TPEX,建材營造業,5547.TWO
5548,安倉,TPEX,建材營造業,5548.TWO
5601,台聯櫃,TPEX,Other,5601.TWO
5603,陸海,TPEX,Other,5603.TWO
5604,中連,TPEX,其他業,5604.TWO
5609,中菲行,TPEX,Other,5609.TWO
5701,劍湖山,TPEX,觀光餐旅,5701.TWO
5703,亞都,TPEX,觀光餐旅,5703.TWO
5704,老爺知,TPEX,觀光餐旅,5704.TWO
5864,致和證,TPEX,Other,5864.TWO
5878,台名,TPEX,Other,5878.TWO
5902,德記,TPEX,Other,5902.TWO
5903,全家,TPEX,Other,5903.TWO
5904,寶雅,TPEX,Other,5904.TWO
5905,南仁湖,TPEX,觀光餐旅,5905.TWO
6015,宏遠證,TPEX,Other,6015.TWO
6016,康和證,TPEX,Other,6016.TWO
6020,大展證,TPEX,Other,6020.TWO
6021,美好證,TPEX,Other,6021.TWO
6023,元大期,TPEX,Other,6023.TWO
6026,福邦證,TPEX,Other,6026.TWO
6028,公勝保經,TPEX,Other,6028.TWO
6101,寬魚國際,TPEX,Other,6101.TWO
6103,合邦,TPEX,Semiconductor,6103.TWO
6104,創惟,TPEX,Semiconductor,6104.TWO
6109,亞元,TPEX,Communication,6109.TWO
6111,光聚晶電,TPEX,Other,6111.TWO
6113,亞矽,TPEX,Electronics,6113.TWO
6114,久威,TPEX,Electronics,6114.TWO
6118,建達,TPEX,Electronics,6118.TWO
6121,新普,TPEX,Computer,6121.TWO
6122,擎邦,TPEX,Other,6122.TWO
6123,上奇,TPEX,資訊服務業,6123.TWO
6124,業強,TPEX,Electronics,6124.TWO
6125,廣運,TPEX,Electronics,6125.TWO
6126,信音,TPEX,Electronics,6126.TWO
6127,九豪,TPEX,Electronics,6127.TWO
6129,普誠,TPEX,Semiconductor,6129.TWO
6130,上亞科技,TPEX,Other,6130.TWO
6134,萬旭,TPEX,Electronics,6134.TWO
6138,茂達,TPEX,Semiconductor,6138.TWO
6140,訊達,TPEX,資訊服務業,6140.TWO
6143,振曜,TPEX,Communication,6143.TWO
6144,得利影,TPEX,Other,6144.TWO
6146,耕興,TPEX,Electronics,6146.TWO
6147,頎邦,TPEX,Semiconductor,6147.TWO
6148,驊宏資,TPEX,資訊服務業,6148.TWO
6150,撼訊,TPEX,Computer,6150.TWO
6151,晉倫,TPEX,Electronics,6151.TWO
6154,順發,TPEX,Electronics,6154.TWO
6156,松上,TPEX,Electronics,6156.TWO
6158,禾昌,TPEX,Electronics,6158.TWO
6160,欣技,TPEX,Computer,6160.TWO
6161,捷波,TPEX,Computer,6161.TWO
6163,華電網,TPEX,Communication,6163.TWO
6167,久正,TPEX,Electronics,6167.TWO
6169,昱泉,TPEX,Other,6169.TWO
6170,統振,TPEX,Communication,6170.TWO
6171,大城地產,TPEX,建材營造業,6171.TWO
6173,信昌電,TPEX,Electronics,6173.TWO
6174,安��,TPEX,Electronics,6174.TWO
6175,立敦,TPEX,Electronics,6175.TWO
6179,亞通,TPEX,其他業,6179.TWO
6180,橘子,TPEX,Other,6180.TWO
6182,合晶,TPEX,Semiconductor,6182.TWO
6185,幃翔,TPEX,Electronics,6185.TWO
6186,新潤,TPEX,建材營造業,6186.TWO
6187,萬潤,TPEX,Semiconductor,6187.TWO
6188,廣明,TPEX,Computer,6188.TWO
6190,萬泰科,TPEX,Communication,6190.TWO
6194,育富,TPEX,Electronics,6194.TWO
6195,詩肯,TPEX,Other,6195.TWO
6198,瑞築,TPEX,建材營造業,6198.TWO
6199,天品,TPEX,其他業,6199.TWO
6203,海韻電,TPEX,Electronics,6203.TWO
6204,艾華,TPEX,Electronics,6204.TWO
6207,雷科,TPEX,Electronics,6207.TWO
6208,日揚,TPEX,Semiconductor,6208.TWO
6210,慶生,TPEX,Electronics,6210.TWO
6212,理銘,TPEX,建材營造業,6212.TWO
6217,中探針,TPEX,Electronics,6217.TWO
6218,豪勉,TPEX,Communication,6218.TWO
6219,富旺,TPEX,建材營造業,6219.TWO
6220,岳豐,TPEX,Electronics,6220.TWO
6221,晉泰,TPEX,資訊服務業,6221.TWO
6222,立軒,TPEX,Electronics,6222.TWO
6223,旺矽,TPEX,Semiconductor,6223.TWO
6227,茂綸,TPEX,Electronics,6227.TWO
6228,全譜,TPEX,Computer,6228.TWO
6229,研通,TPEX,Semiconductor,6229.TWO
6231,系微,TPEX,資訊服務業,6231.TWO
6233,旺玖,TPEX,Semiconductor,6233.TWO
6234,高僑,TPEX,Electronics,6234.TWO
6236,中湛,TPEX,其他業,6236.TWO
6237,驊訊,TPEX,Semiconductor,6237.TWO
6240,松崗,TPEX,資訊服務業,6240.TWO
6241,易通展,TPEX,Communication,6241.TWO
6242,立康,TPEX,Other,6242.TWO
6244,茂迪,TPEX,Electronics,6244.TWO
6245,立端,TPEX,Communication,6245.TWO
6246,臺龍,TPEX,Electronics,6246.TWO
6248,沛波,TPEX,Other,6248.TWO
6259,百徽,TPEX,Electronics,6259.TWO
6261,久元,TPEX,Semiconductor,6261.TWO
6263,普萊德,TPEX,Communication,6263.TWO
6264,富裔,TPEX,建材營造業,6264.TWO
6265,方土昶,TPEX,Electronics,6265.TWO
6266,泰詠,TPEX,Electronics,6266.TWO
6270,倍微,TPEX,Electronics,6270.TWO
6274,台燿,TPEX,Electronics,6274.TWO
6275,元山,TPEX,Electronics,6275.TWO
6276,安鈦克,TPEX,Computer,6276.TWO
6279,胡連,TPEX,Electronics,6279.TWO
6284,佳邦,TPEX,Electronics,6284.TWO
6290,良維,TPEX,Electronics,6290.TWO
6291,沛亨,TPEX,Semiconductor,6291.TWO
6292,迅德,TPEX,Electronics,6292.TWO
6294,智基,TPEX,Other,6294.TWO
6411,晶焱,TPEX,Semiconductor,6411.TWO
6417,韋僑,TPEX,Communication,6417.TWO
6418,詠昇,TPEX,Electronics,6418.TWO
6419,京晨科,TPEX,Electronics,6419.TWO
6423,億而得,TPEX,Semiconductor,6423.TWO
6425,易發,TPEX,Other,6425.TWO
6432,今展科,TPEX,Electronics,6432.TWO
6435,大中,TPEX,Semiconductor,6435.TWO
6441,廣錠,TPEX,Computer,6441.TWO
6461,益得,TPEX,Other,6461.TWO
6462,神盾,TPEX,Semiconductor,6462.TWO
6465,威潤,TPEX,Communication,6465.TWO
6469,大樹,TPEX,Other,6469.TWO
6470,宇智,TPEX,Communication,6470.TWO
6474,華豫寧,TPEX,Electronics,6474.TWO
6482,弘煜科,TPEX,Other,6482.TWO
6485,點序,TPEX,Semiconductor,6485.TWO
6486,互動,TPEX,Communication,6486.TWO
6488,環球晶,TPEX,Semiconductor,6488.TWO
6492,生華科,TPEX,Other,6492.TWO
6494,九齊,TPEX,Semiconductor,6494.TWO
6496,科懋,TPEX,Other,6496.TWO
6498,久禾光,TPEX,Electronics,6498.TWO
6499,益安,TPEX,Other,6499.TWO
6506,雙邦,TPEX,紡織纖維,6506.TWO
6508,惠光,TPEX,農業科技業,6508.TWO
6509,聚和,TPEX,化學工業,6509.TWO
6510,精測,TPEX,Semiconductor,6510.TWO
6512,啟發電,TPEX,Electronics,6512.TWO
6516,勤崴國際,TPEX,資訊服務業,6516.TWO
6517,保勝光學,TPEX,Electronics,6517.TWO
6523,達爾膚,TPEX,Other,6523.TWO
6527,明達醫,TPEX,Other,6527.TWO
6530,創威,TPEX,Communication,6530.TWO
6532,瑞耘,TPEX,Semiconductor,6532.TWO
6535,順藥,TPEX,Other,6535.TWO
6538,倉和,TPEX,Electronics,6538.TWO
6542,隆中,TPEX,Other,6542.TWO
6546,正基,TPEX,Communication,6546.TWO
6547,高端疫苗,TPEX,Other,6547.TWO
6548,長科*,TPEX,Semiconductor,6548.TWO
6556,勝品,TPEX,Electronics,6556.TWO
6560,欣普羅,TPEX,Electronics,6560.TWO
6561,是方,TPEX,Communication,6561.TWO
6568,宏觀,TPEX,Semiconductor,6568.TWO
6569,醫揚,TPEX,Other,6569.TWO
6570,維田,TPEX,Computer,6570.TWO
6574,霈方,TPEX,Other,6574.TWO
6576,逸達,TPEX,Other,6576.TWO
6577,勁豐,TPEX,Computer,6577.TWO
6578,達邦蛋白,TPEX,農業科技業,6578.TWO
6584,南俊國際,TPEX,Electronics,6584.TWO
6588,東典光電,TPEX,Communication,6588.TWO
6590,普鴻,TPEX,資訊服務業,6590.TWO
6593,台灣銘板,TPEX,資訊服務業,6593.TWO
6596,寬宏藝術,TPEX,Other,6596.TWO
6597,立誠,TPEX,Electronics,6597.TWO
6603,富強鑫,TPEX,Other,6603.TWO
6609,瀧澤科,TPEX,Other,6609.TWO
6612,奈米醫材,TPEX,Other,6612.TWO
6613,朋億*,TPEX,Electronics,6613.TWO
6615,慧智,TPEX,Other,6615.TWO
6616,特昇-KY,TPEX,Other,6616.TWO
6617,共信-KY,TPEX,Other,6617.TWO
6620,漢達,TPEX,Other,6620.TWO
6624,萬年清,TPEX,Other,6624.TWO
6629,泰金-KY,TPEX,Other,6629.TWO
6637,醫影,TPEX,Other,6637.TWO
6640,均華,TPEX,Semiconductor,6640.TWO
6642,富致,TPEX,Electronics,6642.TWO
6643,M31,TPEX,Semiconductor,6643.TWO
6649,台生材,TPEX,Other,6649.TWO
6651,全宇昕,TPEX,Semiconductor,6651.TWO
6654,天正國際,TPEX,Electronics,6654.TWO
6661,威健生技,TPEX,Other,6661.TWO
6662,樂斯科,TPEX,Other,6662.TWO
6664,群翊,TPEX,Electronics,6664.TWO
6667,信紘科,TPEX,Electronics,6667.TWO
6679,鈺太,TPEX,Semiconductor,6679.TWO
6680,鑫創電子,TPEX,Computer,6680.TWO
6683,雍智科技,TPEX,Semiconductor,6683.TWO
6684,安格,TPEX,Semiconductor,6684.TWO
6690,安�硌穈T,TPEX,AI Server,6690.TWO
6692,進能服,TPEX,Other,6692.TWO
6693,廣閎科,TPEX,Semiconductor,6693.TWO
6697,東捷資訊,TPEX,資訊服務業,6697.TWO
6703,軒郁,TPEX,Other,6703.TWO
6708,天擎,TPEX,Semiconductor,6708.TWO
6712,長聖,TPEX,Other,6712.TWO
